username,comment,rating,likes,create_time,userid,orderid,product_name,product_type,product_label,comment_usefulness,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,suspicion_score,fake_pred,fake_score,sentiment_val,likes_term,rating_term,trust_score
tuti_maryan1,,5.0,0,2024-05-11T07:14:52+00:00,911615996,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
jimmy_9929,,5.0,0,2024-05-08T08:22:17+00:00,994243239,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
eamfhd881o,,5.0,0,2024-05-14T19:58:30+00:00,919192726,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
aryasptraaaa_,,5.0,0,2024-08-03T09:50:19+00:00,572396221,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
auliaputtry,,5.0,0,2024-08-05T09:57:24+00:00,133312634,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
saefullahaditya,,5.0,0,2024-08-03T02:09:36+00:00,778087867,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
dianmariyani29,,5.0,0,2025-02-26T06:47:34+00:00,374740036,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ifsallimanauw,,5.0,0,2024-08-27T03:17:10+00:00,957914734,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
and_on,,5.0,0,2024-09-20T16:07:47+00:00,587211829,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
atanasius_123,,5.0,0,2024-09-23T10:03:50+00:00,468316551,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
bllshop,,5.0,0,2024-09-29T08:40:32+00:00,423861068,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
seniraraykhana,,5.0,0,2024-10-15T02:09:38+00:00,543717273,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
enrsmuxk8j,,5.0,0,2024-11-09T04:35:36+00:00,365266727,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
miarlihartamulyanah,,5.0,0,2024-11-24T23:19:25+00:00,140499753,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ktsdiera,,4.0,0,2024-07-20T10:33:02+00:00,656229402,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
dzakizz,,4.0,0,2024-07-13T05:48:32+00:00,770122826,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
mutiarapertiwi13_,,4.0,0,2024-05-06T01:31:43+00:00,314151641,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
adjienugroho309,,4.0,0,2024-07-16T22:54:07+00:00,1030608559,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
ju91p7w_s5,,4.0,0,2024-06-22T13:16:48+00:00,1183747914,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
a*****a,,4.0,0,2024-07-14T09:01:14+00:00,1136416731,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
jalemanbonifasiussimanju,,4.0,0,2024-08-07T14:13:03+00:00,1197244595,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
fathusururi,,4.0,0,2024-09-11T11:46:21+00:00,705145164,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
a*****1,,4.0,0,2025-01-21T13:59:03+00:00,121533617,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
hermansht,,4.0,0,2025-02-14T09:46:45+00:00,907799137,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
wafamamul900,,3.0,0,2024-07-20T04:58:19+00:00,1036740632,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
yogaharianja867,,3.0,0,2024-09-23T02:54:54+00:00,1179663258,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
a*****h,,3.0,0,2024-09-23T13:28:53+00:00,348102058,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
rafiealfarizkykhairunnis,,2.0,0,2024-04-27T23:57:48+00:00,893657877,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.08000000000000002,1.76
kangbelanja.2,,5.0,0,2024-08-21T05:12:18+00:00,445332780,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kadafii09,,5.0,1,2024-07-09T11:55:31+00:00,1013126957,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.019032516392808098,0.2,3.5
hamzahalvadil476,,5.0,0,2024-03-26T12:19:18+00:00,868044420,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
febiodimas,,5.0,0,2024-03-25T04:49:00+00:00,101261317,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
shelvvyprichilliaa,,5.0,0,2024-03-21T15:30:51+00:00,104188314,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
palemlestari08,,5.0,0,2024-03-19T04:20:22+00:00,116348338,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rev64an,,5.0,1,2024-09-25T11:26:31+00:00,131593141,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.019032516392808098,0.2,3.5
n*****y,,5.0,0,2024-03-11T15:26:22+00:00,104657144,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
alexpratama288,,4.0,0,2024-03-09T16:44:19+00:00,1039974375,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
santy576,,5.0,0,2024-02-28T10:01:31+00:00,297484851,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
amrym29,,5.0,0,2024-02-29T22:41:38+00:00,858730378,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
husnatulaini460,,5.0,0,2024-02-29T02:15:32+00:00,749577974,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
zakihisyam914,,5.0,0,2024-02-24T13:58:00+00:00,1000631194,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
toko_jualankuu,,5.0,0,2024-02-23T00:09:47+00:00,527639634,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
yohanesjefrianusn.m,,5.0,0,2024-02-20T06:34:29+00:00,654851625,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rohmawatyrohmawaty737,,5.0,0,2024-02-17T01:19:26+00:00,1000481587,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
bw9gce64nr,,4.0,0,2024-02-17T10:41:39+00:00,1186937252,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
sigitbudiprabowo99,,5.0,0,2024-02-11T10:09:39+00:00,226030261,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
tonykurniawan0,,3.0,0,2024-02-01T09:26:12+00:00,428856056,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
irwansbll,,5.0,0,2024-01-27T11:11:35+00:00,614723135,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
muhamadaditiyaaliefjanat,,5.0,0,2024-01-26T04:06:27+00:00,1162055826,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rosanitita,,5.0,0,2024-01-15T01:11:14+00:00,93536499,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
o5xxni8_s7,,4.0,0,2024-01-21T14:44:27+00:00,1032976638,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
akunbaru320,,2.0,0,2024-01-21T23:53:07+00:00,657254854,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.08000000000000002,1.76
yulianaeka180,,5.0,0,2024-01-10T04:26:07+00:00,554195445,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
abdussalamrais,,4.0,0,2024-01-07T22:09:41+00:00,645555127,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
jaslim2206,,5.0,0,2024-01-04T21:26:20+00:00,477638635,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
fiiiiaaaa,,5.0,0,2023-12-23T09:39:32+00:00,242268511,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
inne210590,,5.0,0,2023-12-14T06:43:24+00:00,111600966,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
hikmat2000,,5.0,0,2023-12-21T08:49:42+00:00,1051112850,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
otre78,,5.0,0,2023-12-20T09:39:42+00:00,340029236,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
margono_1974,,5.0,0,2023-12-16T04:53:06+00:00,501916316,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
2f6e_t3f7m,,5.0,0,2023-12-13T09:32:54+00:00,942555333,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
82zhandgpk,,5.0,0,2023-12-14T14:27:49+00:00,1130457019,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
clara._.98,,5.0,0,2023-12-08T03:30:19+00:00,439760426,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kenzieoalem,,4.0,0,2023-12-08T09:22:03+00:00,634782152,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
alidzaky,,5.0,0,2023-11-16T23:39:30+00:00,34386350,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
meirisapuspita23,,5.0,0,2023-11-23T13:01:18+00:00,32811828,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
lta096qxr0,,4.0,0,2023-12-04T07:26:49+00:00,1115402313,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
alansuherlan1310,,5.0,0,2023-12-02T11:45:13+00:00,94235737,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nurinoelarasati,,5.0,0,2023-11-09T01:49:54+00:00,28357459,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
deiiutami93,,5.0,0,2023-11-24T18:07:01+00:00,6332752,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ikhagdhee,,5.0,0,2023-11-03T10:34:53+00:00,56057365,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
didik.d09,,5.0,0,2023-11-20T05:04:15+00:00,415889636,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
iman_2017,,5.0,0,2023-10-30T11:29:54+00:00,25577670,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
noviani043,,5.0,0,2023-11-23T08:00:24+00:00,868364554,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
h*****i,,5.0,0,2023-10-15T12:44:38+00:00,43321267,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mulaandreini,,5.0,0,2023-10-17T05:02:43+00:00,19250171,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mfarabi155,,5.0,0,2023-11-17T03:53:47+00:00,436181211,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
razibghani,,5.0,0,2023-11-16T07:55:29+00:00,60204295,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
bigonri,,5.0,0,2023-11-15T14:28:43+00:00,760203529,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
santiputriwicaksono,,5.0,0,2023-11-06T14:28:39+00:00,124383902,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mirzami,,5.0,0,2023-10-12T03:57:35+00:00,71149888,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
23kaylazahra,,5.0,0,2023-11-13T12:00:06+00:00,740560209,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
indahmesty,,5.0,0,2023-10-16T07:48:15+00:00,24257617,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
iza9hbk9gv,,5.0,0,2023-11-13T05:19:20+00:00,543627024,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
arisongosodjie,,5.0,0,2023-10-28T08:11:11+00:00,144890592,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
m*****i,,5.0,0,2023-11-11T22:12:03+00:00,291155289,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
intan.febrianty,,5.0,0,2023-11-12T07:16:11+00:00,1076323972,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
dotfay03,,5.0,0,2023-11-10T12:20:12+00:00,837182214,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nina.ninu,,5.0,0,2023-11-03T08:51:37+00:00,31108919,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
